Time,Price
0.0,100.0
0.03003003003003003,101.18953618259006
0.06006006006006006,100.63793388671974
0.09009009009009009,100.67389724658864
0.12012012012012012,100.52334313653506
0.15015015015015015,99.72063919331404
0.18018018018018017,99.66364061118004
0.21021021021021022,101.02246626383973
0.24024024024024024,100.87184382249568
0.2702702702702703,101.15020416340809
0.3003003003003003,102.38963445084491
0.3303303303303303,102.80216033881916
0.36036036036036034,104.87264786302129
0.39039039039039036,104.34444220693153
0.42042042042042044,103.9378511669506
0.45045045045045046,103.96739744931433
0.4804804804804805,102.50625880440558
0.5105105105105106,100.52258764392397
0.5405405405405406,99.94534316800627
0.5705705705705706,100.03838823335465
0.6006006006006006,99.20103020711531
0.6306306306306306,98.37176652022
0.6606606606606606,97.6653287092598
0.6906906906906907,97.78308090581301
0.7207207207207207,97.36707813661812
0.7507507507507507,96.3705621140971
0.7807807807807807,95.94994068261114
0.8108108108108109,95.63982886263321
0.8408408408408409,95.41883315671545
0.8708708708708709,95.33363330606424
0.9009009009009009,94.82334872059235
0.9309309309309309,95.39054855991485
0.960960960960961,94.62182726366296
0.990990990990991,94.29983179765621
1.021021021021021,92.90647209782519
1.0510510510510511,92.36858246858452
1.0810810810810811,92.66730851794959
1.1111111111111112,92.22084884773393
1.1411411411411412,91.34149065267056
1.1711711711711712,91.47201030321995
1.2012012012012012,92.60270588610568
1.2312312312312312,92.85305869577807
1.2612612612612613,93.68717175782076
1.2912912912912913,94.59819321926769
1.3213213213213213,95.07371416304275
1.3513513513513513,95.54839974658773
1.3813813813813813,95.83311400104078
1.4114114114114114,96.28439568580548
1.4414414414414414,95.92319529219272
1.4714714714714714,97.42105406128493
1.5015015015015014,98.4838406983179
1.5315315315315314,99.28205815009592
1.5615615615615615,100.08189349468468
1.5915915915915915,98.7786640275134
1.6216216216216217,97.62406801232905
1.6516516516516517,97.61099560524741
1.6816816816816818,96.91038084458351
1.7117117117117118,96.80131718114623
1.7417417417417418,96.66120443620089
1.7717717717717718,97.46181350091625
1.8018018018018018,98.23311969574105
1.8318318318318318,97.99918215289645
1.8618618618618619,98.19930517685768
1.8918918918918919,96.42686955706277
1.921921921921922,95.4044357911198
1.951951951951952,95.08403107477461
1.981981981981982,94.12922158241808
2.012012012012012,95.58568568025915
2.042042042042042,96.83370649040329
2.0720720720720722,98.02733557750199
2.1021021021021022,97.8912752026769
2.1321321321321323,97.4445905587375
2.1621621621621623,98.16678290338028
2.1921921921921923,97.24238424541117
2.2222222222222223,97.95681045576394
2.2522522522522523,98.65964641780296
2.2822822822822824,98.8497240408247
2.3123123123123124,100.25696458926649
2.3423423423423424,101.58853038586867
2.3723723723723724,101.97157997957689
2.4024024024024024,101.83190585815838
2.4324324324324325,101.2686851459757
2.4624624624624625,100.87715347206276
2.4924924924924925,100.53995337929173
2.5225225225225225,100.2060209500268
2.5525525525525525,100.35071255705002
2.5825825825825826,99.27565803035361
2.6126126126126126,98.35676328327445
2.6426426426426426,98.8542186792682
2.6726726726726726,99.42467933997476
2.7027027027027026,99.93992349076917
2.7327327327327327,99.76716857207711
2.7627627627627627,99.43542377605137
2.7927927927927927,100.84934710510774
2.8228228228228227,100.1020193052025
2.8528528528528527,100.76140674816946
2.8828828828828827,100.49964922700303
2.9129129129129128,100.603382836779
2.942942942942943,101.06354018023444
2.972972972972973,101.3005258946619
3.003003003003003,100.57178436584479
3.033033033033033,101.8199607658031
3.063063063063063,101.23065672332288
3.093093093093093,101.78084271023042
3.123123123123123,102.20232563811014
3.153153153153153,102.87757318959297
3.183183183183183,103.63892999355183
3.2132132132132134,102.11551616509679
3.2432432432432434,102.07007323595343
3.2732732732732734,102.25089045841426
3.3033033033033035,103.01560415780393
3.3333333333333335,103.04712149433688
3.3633633633633635,103.31400814963176
3.3933933933933935,103.37579144318265
3.4234234234234235,103.02701368248661
3.4534534534534536,102.69074547398469
3.4834834834834836,102.40925205811789
3.5135135135135136,102.37052598113468
3.5435435435435436,101.45002682589481
3.5735735735735736,101.85649614152055
3.6036036036036037,101.6512718761015
3.6336336336336337,100.56273291087685
3.6636636636636637,99.39164050171406
3.6936936936936937,100.23472342155935
3.7237237237237237,100.67674592862144
3.7537537537537538,102.1987263015447
3.7837837837837838,102.75952302385282
3.813813813813814,102.89393044725206
3.843843843843844,102.794164314187
3.873873873873874,103.81355704056705
3.903903903903904,104.76395519760146
3.933933933933934,105.74290274563765
3.963963963963964,106.26178673919517
3.993993993993994,107.66487860990297
4.024024024024024,107.41844390693211
4.054054054054054,106.38690669254383
4.084084084084084,105.47122874746451
4.114114114114114,107.27076305001381
4.1441441441441444,108.31061111824525
4.1741741741741745,106.81918852107724
4.2042042042042045,106.85895509751005
4.2342342342342345,108.38175046597298
4.2642642642642645,110.1726446128253
4.2942942942942945,111.03656555568715
4.324324324324325,111.29438709986938
4.354354354354355,110.5174556204539
4.384384384384385,110.83716737555255
4.414414414414415,111.19560927452505
4.444444444444445,111.69459115792458
4.474474474474475,111.92957184495017
4.504504504504505,112.60573207151722
4.534534534534535,112.94944491024998
4.564564564564565,112.75398780754679
4.594594594594595,114.48258219440552
4.624624624624625,113.01561679638483
4.654654654654655,114.21300020516827
4.684684684684685,115.54203697884253
4.714714714714715,115.903734637398
4.744744744744745,116.81232961459015
4.774774774774775,119.17965321061077
4.804804804804805,119.35208217343975
4.834834834834835,120.38677852654212
4.864864864864865,120.21742383763299
4.894894894894895,119.07563382087898
4.924924924924925,118.73055089608677
4.954954954954955,118.54268124167007
4.984984984984985,118.74913999857452
5.015015015015015,119.02887540200572
5.045045045045045,117.64196501826538
5.075075075075075,116.38993899848253
5.105105105105105,115.46217117137536
5.135135135135135,115.00914429125343
5.165165165165165,114.5838854965527
5.195195195195195,114.6299028633587
5.225225225225225,114.45133328080435
5.255255255255255,113.90230766572502
5.285285285285285,113.08585037816599
5.315315315315315,113.00507149040881
5.345345345345345,112.98451132746557
5.375375375375375,114.06818721649059
5.405405405405405,114.59558238304344
5.435435435435435,115.14921332533189
5.465465465465465,114.90693893123738
5.495495495495495,114.9074725296537
5.525525525525525,115.29581367231003
5.555555555555555,113.0663909091731
5.585585585585585,114.70000909914948
5.615615615615615,114.7898080054693
5.645645645645645,116.44210064662614
5.675675675675675,117.73609440816219
5.7057057057057055,117.68050470400733
5.7357357357357355,117.66511878173209
5.7657657657657655,118.25824608373743
5.7957957957957955,118.22365502784025
5.8258258258258255,118.9019789466718
5.8558558558558556,119.45701991457295
5.885885885885886,120.38004511197407
5.915915915915916,121.54080759602127
5.945945945945946,124.15039024774947
5.975975975975976,125.1955672577492
6.006006006006006,126.87234904288512
6.036036036036036,129.18459795890215
6.066066066066066,131.4877826082492
6.096096096096096,131.79469879632964
6.126126126126126,131.04375008417156
6.156156156156156,132.76952798182572
